,Transaction Date,Transaction ID,Item,Quantity,Price Per Unit,Total Spent
1877,2023-03-13,TXN_5345258,Salad,2.0,5.0,10.0
1869,2023-03-13,TXN_8250651,Smoothie,4.0,4.0,16.0
1858,2023-03-13,TXN_3033987,Juice,4.0,3.0,12.0
1859,2023-03-13,TXN_2490435,Cookie,1.0,1.0,1.0
1855,2023-03-13,TXN_7970325,Juice,2.0,3.0,6.0
1840,2023-03-13,TXN_5747859,Juice,1.0,3.0,3.0
1841,2023-03-13,TXN_5906365,Cookie,1.0,1.0,1.0
1842,2023-03-13,TXN_6841304,Juice,1.0,3.0,3.0
1843,2023-03-13,TXN_6487493,Salad,3.0,5.0,15.0
1844,2023-03-13,TXN_9154713,Coffee,4.0,2.0,8.0
1845,2023-03-13,TXN_9904214,Smoothie,5.0,4.0,20.0
1846,2023-03-13,TXN_1130142,Cookie,1.0,1.0,1.0
1856,2023-03-13,TXN_6815741,Smoothie,2.0,4.0,8.0
1847,2023-03-13,TXN_7032256,Smoothie,5.0,4.0,20.0
1849,2023-03-13,TXN_1633607,Juice,1.0,3.0,3.0
1851,2023-03-13,TXN_6618160,Tea,5.0,1.5,7.5
1852,2023-03-13,TXN_5563486,Juice,5.0,3.0,15.0
1853,2023-03-13,TXN_8155535,Juice,1.0,3.0,3.0
1854,2023-03-13,TXN_8970187,Juice,1.0,3.0,3.0
1848,2023-03-13,TXN_2407379,Smoothie,4.0,4.0,16.0
1893,2023-03-14,TXN_8833173,Smoothie,4.0,4.0,16.0
1894,2023-03-14,TXN_6685570,Tea,1.0,1.5,1.5
1889,2023-03-14,TXN_4165923,Smoothie,3.0,4.0,12.0
1892,2023-03-14,TXN_9349657,Cookie,2.0,1.0,2.0
1891,2023-03-14,TXN_7893709,Juice,4.0,3.0,12.0
1895,2023-03-14,TXN_5738521,Coffee,5.0,2.0,10.0
1900,2023-03-14,TXN_1622577,Juice,1.0,3.0,3.0
1897,2023-03-14,TXN_1564754,Salad,3.0,5.0,15.0
1898,2023-03-14,TXN_8866974,Smoothie,3.0,4.0,12.0
1888,2023-03-14,TXN_7368518,Juice,3.0,3.0,9.0
1899,2023-03-14,TXN_7866805,Smoothie,3.0,4.0,12.0
1901,2023-03-14,TXN_6289180,Juice,1.0,3.0,3.0
1896,2023-03-14,TXN_9680054,Juice,3.0,3.0,9.0
1887,2023-03-14,TXN_4731715,Coffee,5.0,2.0,10.0
1890,2023-03-14,TXN_6687734,Juice,1.0,3.0,3.0
1886,2023-03-14,TXN_3105489,Juice,3.0,3.0,9.0
9707,2023-03-14,TXN_8939048,Cookie,3.0,1.0,3.0
9575,2023-03-14,TXN_8298311,Tea,2.0,1.5,3.0
9619,2023-03-14,TXN_7752454,Juice,3.0,3.0,9.0
9668,2023-03-14,TXN_5745955,Smoothie,4.0,4.0,16.0
1879,2023-03-14,TXN_9987017,Cookie,5.0,1.0,5.0
9691,2023-03-14,TXN_6324736,Smoothie,5.0,4.0,20.0
1880,2023-03-14,TXN_5470598,Juice,3.0,3.0,9.0
1882,2023-03-14,TXN_8172897,Cookie,3.0,1.0,3.0
1883,2023-03-14,TXN_1173155,Coffee,1.0,2.0,2.0
1884,2023-03-14,TXN_2085081,Juice,2.0,3.0,6.0
1885,2023-03-14,TXN_1064565,Juice,4.0,3.0,12.0
1881,2023-03-14,TXN_1371708,Cookie,2.0,1.0,2.0
1919,2023-03-15,TXN_3787234,Tea,2.0,1.5,3.0
1917,2023-03-15,TXN_1094145,Cookie,3.0,1.0,3.0
1916,2023-03-15,TXN_9968926,Juice,2.0,3.0,6.0
1920,2023-03-15,TXN_8241649,Tea,5.0,1.5,7.5
1924,2023-03-15,TXN_3943666,Juice,4.0,3.0,12.0
1922,2023-03-15,TXN_2848654,Smoothie,5.0,4.0,20.0
1923,2023-03-15,TXN_1437083,Smoothie,2.0,4.0,8.0
1915,2023-03-15,TXN_6815801,Cookie,1.0,1.0,1.0
9954,2023-03-15,TXN_9930357,Juice,1.0,3.0,3.0
1921,2023-03-15,TXN_6499084,Juice,4.0,3.0,12.0
1914,2023-03-15,TXN_6550460,Smoothie,5.0,4.0,20.0
1918,2023-03-15,TXN_3283631,Smoothie,2.0,4.0,8.0
1912,2023-03-15,TXN_8914892,Salad,5.0,5.0,25.0
1913,2023-03-15,TXN_6679600,Coffee,1.0,2.0,2.0
1902,2023-03-15,TXN_9201010,Salad,1.0,5.0,5.0
1903,2023-03-15,TXN_6137985,Coffee,5.0,2.0,10.0
1904,2023-03-15,TXN_1548245,Smoothie,4.0,4.0,16.0
1905,2023-03-15,TXN_1839407,Cookie,3.0,1.0,3.0
9653,2023-03-15,TXN_7943598,Smoothie,4.0,4.0,16.0
1907,2023-03-15,TXN_1429858,Cookie,4.0,1.0,4.0
1908,2023-03-15,TXN_9152264,Juice,1.0,3.0,3.0
1909,2023-03-15,TXN_4032956,Coffee,5.0,2.0,10.0
1911,2023-03-15,TXN_4312977,Juice,1.0,3.0,3.0
1906,2023-03-15,TXN_1454467,Juice,3.0,3.0,9.0
1937,2023-03-16,TXN_7630750,Juice,2.0,3.0,6.0
1944,2023-03-16,TXN_3635874,Smoothie,2.0,4.0,8.0
1943,2023-03-16,TXN_9996195,Juice,5.0,3.0,15.0
1942,2023-03-16,TXN_8546777,Juice,4.0,3.0,12.0
1941,2023-03-16,TXN_1605048,Juice,4.0,3.0,12.0
1945,2023-03-16,TXN_7254494,Coffee,5.0,2.0,10.0
1940,2023-03-16,TXN_1565027,Tea,3.0,1.5,4.5
1939,2023-03-16,TXN_7585348,Juice,3.0,3.0,9.0
1938,2023-03-16,TXN_1846455,Smoothie,4.0,4.0,16.0
1936,2023-03-16,TXN_8008815,Salad,2.0,5.0,10.0
1930,2023-03-16,TXN_8005682,Coffee,2.0,2.0,4.0
1934,2023-03-16,TXN_9430262,Coffee,5.0,2.0,10.0
1933,2023-03-16,TXN_1068317,Juice,3.0,3.0,9.0
1932,2023-03-16,TXN_2185661,Smoothie,4.0,4.0,16.0
1931,2023-03-16,TXN_8245502,Salad,1.0,5.0,5.0
1929,2023-03-16,TXN_6594753,Juice,3.0,3.0,9.0
1928,2023-03-16,TXN_1121833,Coffee,4.0,2.0,8.0
1927,2023-03-16,TXN_6281959,Tea,4.0,1.5,6.0
1926,2023-03-16,TXN_1983842,Juice,5.0,3.0,15.0
1925,2023-03-16,TXN_2395608,Tea,3.0,1.5,4.5
1935,2023-03-16,TXN_2086841,Salad,4.0,5.0,20.0
1946,2023-03-16,TXN_3224156,Cookie,1.0,1.0,1.0
1947,2023-03-16,TXN_1169615,Smoothie,5.0,4.0,20.0
1958,2023-03-16,TXN_7322317,Tea,1.0,1.5,1.5
1957,2023-03-16,TXN_2561970,Smoothie,3.0,4.0,12.0
1956,2023-03-16,TXN_4135861,Salad,2.0,5.0,10.0
1955,2023-03-16,TXN_1535311,Juice,3.0,3.0,9.0
1953,2023-03-16,TXN_8526941,Smoothie,5.0,4.0,20.0
1952,2023-03-16,TXN_3112175,Coffee,4.0,2.0,8.0
1954,2023-03-16,TXN_7894534,Tea,3.0,1.5,4.5
1950,2023-03-16,TXN_4565969,Coffee,3.0,2.0,6.0
1949,2023-03-16,TXN_7820220,Juice,3.0,3.0,9.0
1948,2023-03-16,TXN_5797307,Tea,5.0,1.5,7.5
1951,2023-03-16,TXN_8287437,Tea,2.0,1.5,3.0
1980,2023-03-17,TXN_5133476,Juice,4.0,3.0,12.0
1976,2023-03-17,TXN_5438652,Smoothie,4.0,4.0,16.0
1977,2023-03-17,TXN_3715065,Salad,3.0,5.0,15.0
1978,2023-03-17,TXN_1769882,Juice,3.0,3.0,9.0
1979,2023-03-17,TXN_4346607,Salad,2.0,5.0,10.0
1981,2023-03-17,TXN_3061634,Coffee,1.0,2.0,2.0
1986,2023-03-17,TXN_1907740,Smoothie,1.0,4.0,4.0
1983,2023-03-17,TXN_1630051,Smoothie,5.0,4.0,20.0
1984,2023-03-17,TXN_8635803,Tea,2.0,1.5,3.0
1985,2023-03-17,TXN_6110386,Smoothie,1.0,4.0,4.0
1975,2023-03-17,TXN_1691313,Smoothie,2.0,4.0,8.0
1987,2023-03-17,TXN_7938279,Tea,3.0,1.5,4.5
1982,2023-03-17,TXN_6511482,Tea,3.0,1.5,4.5
1974,2023-03-17,TXN_2736267,Salad,5.0,5.0,25.0
9641,2023-03-17,TXN_6746140,Cookie,5.0,1.0,5.0
1963,2023-03-17,TXN_2798420,Tea,5.0,1.5,7.5
1972,2023-03-17,TXN_1413304,Salad,5.0,5.0,25.0
1971,2023-03-17,TXN_7004494,Coffee,4.0,2.0,8.0
1969,2023-03-17,TXN_7683607,Juice,1.0,3.0,3.0
1968,2023-03-17,TXN_8347965,Salad,1.0,5.0,5.0
1967,2023-03-17,TXN_6476304,Smoothie,2.0,4.0,8.0
9622,2023-03-17,TXN_4549825,Salad,2.0,5.0,10.0
1966,2023-03-17,TXN_4207981,Smoothie,1.0,4.0,4.0
1965,2023-03-17,TXN_9969706,Juice,5.0,3.0,15.0
1962,2023-03-17,TXN_9505924,Juice,4.0,3.0,12.0
1961,2023-03-17,TXN_2002049,Coffee,5.0,2.0,10.0
1959,2023-03-17,TXN_6893490,Coffee,3.0,2.0,6.0
1973,2023-03-17,TXN_4878020,Juice,3.0,3.0,9.0
2008,2023-03-18,TXN_2437751,Smoothie,1.0,4.0,4.0
2007,2023-03-18,TXN_8807333,Smoothie,5.0,4.0,20.0
2002,2023-03-18,TXN_7086603,Juice,4.0,3.0,12.0
2005,2023-03-18,TXN_6231475,Salad,2.0,5.0,10.0
2009,2023-03-18,TXN_7873479,Cookie,1.0,1.0,1.0
2006,2023-03-18,TXN_8612901,Juice,3.0,3.0,9.0
2010,2023-03-18,TXN_4075817,Cookie,2.0,1.0,2.0
2016,2023-03-18,TXN_4864206,Cookie,5.0,1.0,5.0
2011,2023-03-18,TXN_1354464,Juice,5.0,3.0,15.0
2012,2023-03-18,TXN_6057379,Salad,5.0,5.0,25.0
2014,2023-03-18,TXN_4866254,Salad,4.0,5.0,20.0
2015,2023-03-18,TXN_6732494,Coffee,2.0,2.0,4.0
2017,2023-03-18,TXN_9349736,Smoothie,5.0,4.0,20.0
9932,2023-03-18,TXN_6567287,Cookie,4.0,1.0,4.0
2001,2023-03-18,TXN_8079747,Salad,2.0,5.0,10.0
1993,2023-03-18,TXN_6057914,Smoothie,2.0,4.0,8.0
1999,2023-03-18,TXN_2355099,Salad,5.0,5.0,25.0
2000,2023-03-18,TXN_9265178,Smoothie,4.0,4.0,16.0
1989,2023-03-18,TXN_4968659,Tea,5.0,1.5,7.5
1990,2023-03-18,TXN_6498718,Coffee,4.0,2.0,8.0
1991,2023-03-18,TXN_9121241,Smoothie,5.0,4.0,20.0
1992,2023-03-18,TXN_4858666,Juice,3.0,3.0,9.0
1988,2023-03-18,TXN_3645818,Cookie,1.0,1.0,1.0
1994,2023-03-18,TXN_1901729,Juice,2.0,3.0,6.0
1995,2023-03-18,TXN_3879110,Cookie,4.0,1.0,4.0
1996,2023-03-18,TXN_8519330,Cookie,4.0,1.0,4.0
1997,2023-03-18,TXN_9640865,Cookie,2.0,1.0,2.0
1998,2023-03-18,TXN_9364172,Tea,4.0,1.5,6.0
2038,2023-03-19,TXN_6224451,Smoothie,1.0,4.0,4.0
2037,2023-03-19,TXN_6236737,Juice,5.0,3.0,15.0
2026,2023-03-19,TXN_6362093,Coffee,3.0,2.0,6.0
2036,2023-03-19,TXN_6323914,Juice,1.0,3.0,3.0
2035,2023-03-19,TXN_6696619,Juice,3.0,3.0,9.0
2033,2023-03-19,TXN_9425645,Juice,3.0,3.0,9.0
2031,2023-03-19,TXN_8689416,Juice,5.0,3.0,15.0
2032,2023-03-19,TXN_7852032,Smoothie,1.0,4.0,4.0
2030,2023-03-19,TXN_8155540,Salad,5.0,5.0,25.0
2039,2023-03-19,TXN_6206171,Juice,1.0,3.0,3.0
2027,2023-03-19,TXN_3522385,Smoothie,4.0,4.0,16.0
2025,2023-03-19,TXN_3618603,Salad,4.0,5.0,20.0
2034,2023-03-19,TXN_8829698,Juice,2.0,3.0,6.0
2040,2023-03-19,TXN_5652473,Smoothie,4.0,4.0,16.0
2041,2023-03-19,TXN_4508067,Smoothie,5.0,4.0,20.0
2042,2023-03-19,TXN_2058243,Smoothie,5.0,4.0,20.0
2044,2023-03-19,TXN_4997327,Coffee,2.0,2.0,4.0
2045,2023-03-19,TXN_5767429,Juice,2.0,3.0,6.0
2023,2023-03-19,TXN_6667083,Juice,1.0,3.0,3.0
2022,2023-03-19,TXN_9104545,Juice,2.0,3.0,6.0
2021,2023-03-19,TXN_2250785,Juice,1.0,3.0,3.0
2019,2023-03-19,TXN_7101802,Coffee,4.0,2.0,8.0
2029,2023-03-19,TXN_5669113,Smoothie,2.0,4.0,8.0
9566,2023-03-19,TXN_7817014,Cookie,1.0,1.0,1.0
2024,2023-03-19,TXN_1281536,Smoothie,5.0,4.0,20.0
2028,2023-03-19,TXN_6451377,Salad,5.0,5.0,25.0
2067,2023-03-20,TXN_1346517,Coffee,1.0,2.0,2.0
2070,2023-03-20,TXN_7201724,Salad,1.0,5.0,5.0
2065,2023-03-20,TXN_1417400,Cookie,2.0,1.0,2.0
2072,2023-03-20,TXN_1188551,Coffee,2.0,2.0,4.0
2071,2023-03-20,TXN_1224087,Coffee,5.0,2.0,10.0
2064,2023-03-20,TXN_4506936,Cookie,1.0,1.0,1.0
2063,2023-03-20,TXN_6226412,Juice,3.0,3.0,9.0
2062,2023-03-20,TXN_2521185,Smoothie,2.0,4.0,8.0
2061,2023-03-20,TXN_6046363,Smoothie,5.0,4.0,20.0
2060,2023-03-20,TXN_5429861,Juice,1.0,3.0,3.0
2059,2023-03-20,TXN_5403707,Smoothie,3.0,4.0,12.0
2058,2023-03-20,TXN_4434005,Cookie,1.0,1.0,1.0
2057,2023-03-20,TXN_9664173,Smoothie,1.0,4.0,4.0
2056,2023-03-20,TXN_5285666,Coffee,5.0,2.0,10.0
2066,2023-03-20,TXN_9131136,Juice,2.0,3.0,6.0
2054,2023-03-20,TXN_4159861,Juice,1.0,3.0,3.0
2055,2023-03-20,TXN_3937509,Smoothie,2.0,4.0,8.0
2068,2023-03-20,TXN_5107249,Smoothie,4.0,4.0,16.0
2046,2023-03-20,TXN_3546261,Tea,3.0,1.5,4.5
2047,2023-03-20,TXN_8170122,Cookie,5.0,1.0,5.0
2049,2023-03-20,TXN_9104710,Salad,5.0,5.0,25.0
2048,2023-03-20,TXN_9282265,Salad,2.0,5.0,10.0
2051,2023-03-20,TXN_2575331,Cookie,5.0,1.0,5.0
2052,2023-03-20,TXN_6148397,Tea,4.0,1.5,6.0
2053,2023-03-20,TXN_1063366,Juice,3.0,3.0,9.0
2069,2023-03-20,TXN_1503903,Tea,1.0,1.5,1.5
2050,2023-03-20,TXN_3560062,Cookie,1.0,1.0,1.0
9868,2023-03-20,TXN_8048357,Salad,4.0,5.0,20.0
2086,2023-03-21,TXN_9480851,Juice,3.0,3.0,9.0
2089,2023-03-21,TXN_2301505,Juice,5.0,3.0,15.0
2087,2023-03-21,TXN_2053631,Salad,1.0,5.0,5.0
2088,2023-03-21,TXN_1058957,Juice,2.0,3.0,6.0
2091,2023-03-21,TXN_8502094,Juice,5.0,3.0,15.0
2095,2023-03-21,TXN_2955040,Juice,5.0,3.0,15.0
2094,2023-03-21,TXN_9681880,Coffee,3.0,2.0,6.0
2093,2023-03-21,TXN_4153132,Salad,3.0,5.0,15.0
2092,2023-03-21,TXN_9250024,Cookie,2.0,1.0,2.0
2085,2023-03-21,TXN_8324715,Smoothie,5.0,4.0,20.0
2096,2023-03-21,TXN_2470530,Juice,1.0,3.0,3.0
2097,2023-03-21,TXN_8915701,Tea,2.0,1.5,3.0
2073,2023-03-21,TXN_5297692,Juice,5.0,3.0,15.0
2083,2023-03-21,TXN_1721910,Juice,4.0,3.0,12.0
9676,2023-03-21,TXN_9749434,Juice,5.0,3.0,15.0
2082,2023-03-21,TXN_5892508,Smoothie,1.0,4.0,4.0
2081,2023-03-21,TXN_9159655,Cookie,5.0,1.0,5.0
2080,2023-03-21,TXN_3483570,Smoothie,2.0,4.0,8.0
2079,2023-03-21,TXN_1603051,Cookie,4.0,1.0,4.0
2078,2023-03-21,TXN_2911864,Cookie,3.0,1.0,3.0
2077,2023-03-21,TXN_8335965,Tea,5.0,1.5,7.5
2076,2023-03-21,TXN_1097334,Coffee,2.0,2.0,4.0
2075,2023-03-21,TXN_4571222,Cookie,2.0,1.0,2.0
2074,2023-03-21,TXN_8321887,Cookie,5.0,1.0,5.0
2090,2023-03-21,TXN_1867836,Juice,1.0,3.0,3.0
2084,2023-03-21,TXN_6336973,Coffee,4.0,2.0,8.0
9631,2023-03-21,TXN_6992164,Smoothie,2.0,4.0,8.0
9848,2023-03-22,TXN_4704321,Juice,3.0,3.0,9.0
2100,2023-03-22,TXN_8936591,Cookie,5.0,1.0,5.0
9871,2023-03-22,TXN_5757196,Juice,5.0,3.0,15.0
9975,2023-03-22,TXN_1852436,Juice,4.0,3.0,12.0
2120,2023-03-22,TXN_6724554,Tea,3.0,1.5,4.5
2119,2023-03-22,TXN_8765822,Juice,1.0,3.0,3.0
2118,2023-03-22,TXN_5214219,Salad,4.0,5.0,20.0
2117,2023-03-22,TXN_9138791,Juice,1.0,3.0,3.0
2116,2023-03-22,TXN_9474082,Salad,3.0,5.0,15.0
2115,2023-03-22,TXN_7414587,Tea,3.0,1.5,4.5
2098,2023-03-22,TXN_3984842,Tea,4.0,1.5,6.0
2114,2023-03-22,TXN_6399545,Smoothie,4.0,4.0,16.0
2111,2023-03-22,TXN_2621580,Tea,2.0,1.5,3.0
2110,2023-03-22,TXN_8399341,Tea,5.0,1.5,7.5
2109,2023-03-22,TXN_2982163,Coffee,4.0,2.0,8.0
2107,2023-03-22,TXN_2320493,Smoothie,1.0,4.0,4.0
2106,2023-03-22,TXN_5455792,Salad,3.0,5.0,15.0
2105,2023-03-22,TXN_4581359,Juice,2.0,3.0,6.0
2103,2023-03-22,TXN_1528454,Coffee,2.0,2.0,4.0
2102,2023-03-22,TXN_3670041,Smoothie,3.0,4.0,12.0
2101,2023-03-22,TXN_6347472,Tea,1.0,1.5,1.5
2113,2023-03-22,TXN_8267915,Smoothie,2.0,4.0,8.0
2104,2023-03-22,TXN_2914088,Salad,5.0,5.0,25.0
9927,2023-03-23,TXN_1037486,Salad,5.0,5.0,25.0
9559,2023-03-23,TXN_8894157,Smoothie,4.0,4.0,16.0
2138,2023-03-23,TXN_3455702,Salad,1.0,5.0,5.0
2150,2023-03-23,TXN_5762828,Tea,2.0,1.5,3.0
2149,2023-03-23,TXN_5908078,Coffee,1.0,2.0,2.0
2148,2023-03-23,TXN_1020983,Juice,1.0,3.0,3.0
2146,2023-03-23,TXN_1442791,Tea,1.0,1.5,1.5
2145,2023-03-23,TXN_1892102,Smoothie,3.0,4.0,12.0
2144,2023-03-23,TXN_1375992,Coffee,5.0,2.0,10.0
2143,2023-03-23,TXN_3255254,Juice,4.0,3.0,12.0
2141,2023-03-23,TXN_9196694,Juice,4.0,3.0,12.0
2140,2023-03-23,TXN_1688499,Smoothie,2.0,4.0,8.0
2137,2023-03-23,TXN_6189486,Smoothie,5.0,4.0,20.0
2136,2023-03-23,TXN_5072031,Juice,2.0,3.0,6.0
2135,2023-03-23,TXN_5483635,Juice,3.0,3.0,9.0
2134,2023-03-23,TXN_2586215,Juice,2.0,3.0,6.0
2133,2023-03-23,TXN_1681216,Juice,3.0,3.0,9.0
2139,2023-03-23,TXN_7497122,Smoothie,5.0,4.0,20.0
2121,2023-03-23,TXN_5295223,Salad,5.0,5.0,25.0
2132,2023-03-23,TXN_7172693,Salad,5.0,5.0,25.0
2122,2023-03-23,TXN_1509627,Juice,4.0,3.0,12.0
2123,2023-03-23,TXN_6439579,Tea,5.0,1.5,7.5
2124,2023-03-23,TXN_2788797,Tea,2.0,1.5,3.0
2126,2023-03-23,TXN_6874354,Smoothie,4.0,4.0,16.0
2125,2023-03-23,TXN_3026930,Juice,2.0,3.0,6.0
2128,2023-03-23,TXN_1602799,Juice,4.0,3.0,12.0
2129,2023-03-23,TXN_9564123,Juice,4.0,3.0,12.0
2130,2023-03-23,TXN_5230719,Juice,5.0,3.0,15.0
2131,2023-03-23,TXN_1185156,Smoothie,4.0,4.0,16.0
2127,2023-03-23,TXN_2147706,Juice,5.0,3.0,15.0
2169,2023-03-24,TXN_4594866,Cookie,1.0,1.0,1.0
2166,2023-03-24,TXN_5691112,Juice,5.0,3.0,15.0
2167,2023-03-24,TXN_3755657,Smoothie,2.0,4.0,8.0
2168,2023-03-24,TXN_7229918,Coffee,2.0,2.0,4.0
2170,2023-03-24,TXN_3930540,Smoothie,3.0,4.0,12.0
2176,2023-03-24,TXN_1744319,Smoothie,3.0,4.0,12.0
2172,2023-03-24,TXN_3131168,Smoothie,3.0,4.0,12.0
2173,2023-03-24,TXN_7292548,Cookie,4.0,1.0,4.0
2174,2023-03-24,TXN_6220542,Juice,3.0,3.0,9.0
2175,2023-03-24,TXN_3842766,Tea,3.0,1.5,4.5
2165,2023-03-24,TXN_5158607,Smoothie,4.0,4.0,16.0
2171,2023-03-24,TXN_6607568,Coffee,2.0,2.0,4.0
2164,2023-03-24,TXN_5709834,Juice,4.0,3.0,12.0
2153,2023-03-24,TXN_2081985,Coffee,2.0,2.0,4.0
2162,2023-03-24,TXN_9158251,Salad,2.0,5.0,10.0
2161,2023-03-24,TXN_7963189,Cookie,4.0,1.0,4.0
2160,2023-03-24,TXN_7272630,Tea,4.0,1.5,6.0
2159,2023-03-24,TXN_7624646,Smoothie,2.0,4.0,8.0
2158,2023-03-24,TXN_7334418,Cookie,2.0,1.0,2.0
2156,2023-03-24,TXN_1767321,Smoothie,1.0,4.0,4.0
2155,2023-03-24,TXN_2178059,Smoothie,4.0,4.0,16.0
2154,2023-03-24,TXN_2050017,Smoothie,4.0,4.0,16.0
2152,2023-03-24,TXN_6047026,Smoothie,2.0,4.0,8.0
2151,2023-03-24,TXN_2687149,Coffee,5.0,2.0,10.0
9933,2023-03-24,TXN_2376870,Smoothie,5.0,4.0,20.0
2163,2023-03-24,TXN_7483986,Salad,2.0,5.0,10.0
2193,2023-03-25,TXN_2581559,Smoothie,1.0,4.0,4.0
2195,2023-03-25,TXN_6928775,Cookie,2.0,1.0,2.0
2194,2023-03-25,TXN_7210366,Juice,2.0,3.0,6.0
2196,2023-03-25,TXN_9487214,Coffee,5.0,2.0,10.0
2179,2023-03-25,TXN_2861912,Coffee,3.0,2.0,6.0
2198,2023-03-25,TXN_2641386,Smoothie,3.0,4.0,12.0
2199,2023-03-25,TXN_1691512,Smoothie,1.0,4.0,4.0
2201,2023-03-25,TXN_8876618,Juice,5.0,3.0,15.0
2192,2023-03-25,TXN_3460926,Juice,3.0,3.0,9.0
2197,2023-03-25,TXN_1942950,Smoothie,4.0,4.0,16.0
2191,2023-03-25,TXN_3951552,Salad,2.0,5.0,10.0
2186,2023-03-25,TXN_9292025,Salad,2.0,5.0,10.0
2188,2023-03-25,TXN_3856427,Juice,4.0,3.0,12.0
2187,2023-03-25,TXN_9817135,Salad,1.0,5.0,5.0
2190,2023-03-25,TXN_3089814,Juice,5.0,3.0,15.0
2185,2023-03-25,TXN_5644235,Salad,4.0,5.0,20.0
2184,2023-03-25,TXN_4336291,Salad,5.0,5.0,25.0
2183,2023-03-25,TXN_4723529,Smoothie,2.0,4.0,8.0
2182,2023-03-25,TXN_3670476,Tea,3.0,1.5,4.5
2180,2023-03-25,TXN_9975321,Salad,2.0,5.0,10.0
2178,2023-03-25,TXN_1370465,Cookie,4.0,1.0,4.0
2177,2023-03-25,TXN_4369043,Juice,2.0,3.0,6.0
2223,2023-03-26,TXN_8970135,Juice,4.0,3.0,12.0
2224,2023-03-26,TXN_7248594,Coffee,3.0,2.0,6.0
2225,2023-03-26,TXN_7964520,Coffee,1.0,2.0,2.0
2226,2023-03-26,TXN_9669749,Salad,4.0,5.0,20.0
2227,2023-03-26,TXN_5234152,Cookie,5.0,1.0,5.0
2228,2023-03-26,TXN_2784588,Juice,2.0,3.0,6.0
2233,2023-03-26,TXN_2880516,Tea,1.0,1.5,1.5
2230,2023-03-26,TXN_2486026,Tea,5.0,1.5,7.5
2231,2023-03-26,TXN_6451595,Juice,2.0,3.0,6.0
2232,2023-03-26,TXN_4476076,Smoothie,2.0,4.0,8.0
2221,2023-03-26,TXN_8808631,Smoothie,5.0,4.0,20.0
2234,2023-03-26,TXN_7511261,Juice,3.0,3.0,9.0
2235,2023-03-26,TXN_8898121,Tea,4.0,1.5,6.0
2236,2023-03-26,TXN_3919225,Juice,2.0,3.0,6.0
2229,2023-03-26,TXN_6456008,Salad,5.0,5.0,25.0
2220,2023-03-26,TXN_3869150,Cookie,3.0,1.0,3.0
2222,2023-03-26,TXN_3595735,Tea,4.0,1.5,6.0
2218,2023-03-26,TXN_9882625,Smoothie,1.0,4.0,4.0
2219,2023-03-26,TXN_5904646,Smoothie,1.0,4.0,4.0
2203,2023-03-26,TXN_7407946,Salad,3.0,5.0,15.0
2204,2023-03-26,TXN_1136554,Smoothie,3.0,4.0,12.0
2205,2023-03-26,TXN_1778707,Salad,5.0,5.0,25.0
2206,2023-03-26,TXN_3472707,Smoothie,2.0,4.0,8.0
2207,2023-03-26,TXN_8563793,Juice,4.0,3.0,12.0
2208,2023-03-26,TXN_7771434,Coffee,4.0,2.0,8.0
2202,2023-03-26,TXN_7866723,Smoothie,2.0,4.0,8.0
2209,2023-03-26,TXN_6711224,Juice,1.0,3.0,3.0
2210,2023-03-26,TXN_1349738,Smoothie,3.0,4.0,12.0
2211,2023-03-26,TXN_6113724,Coffee,1.0,2.0,2.0
2212,2023-03-26,TXN_9433035,Smoothie,1.0,4.0,4.0
2215,2023-03-26,TXN_7221831,Coffee,3.0,2.0,6.0
2216,2023-03-26,TXN_8017969,Juice,1.0,3.0,3.0
2217,2023-03-26,TXN_9233948,Cookie,4.0,1.0,4.0
2249,2023-03-27,TXN_9299563,Juice,5.0,3.0,15.0
2248,2023-03-27,TXN_1990997,Salad,1.0,5.0,5.0
2247,2023-03-27,TXN_7286934,Smoothie,2.0,4.0,8.0
2246,2023-03-27,TXN_8377812,Tea,2.0,1.5,3.0
2245,2023-03-27,TXN_7636238,Smoothie,4.0,4.0,16.0
2244,2023-03-27,TXN_1489200,Juice,1.0,3.0,3.0
2243,2023-03-27,TXN_5148823,Juice,1.0,3.0,3.0
2240,2023-03-27,TXN_6472242,Smoothie,1.0,4.0,4.0
2241,2023-03-27,TXN_2653224,Juice,3.0,3.0,9.0
9672,2023-03-27,TXN_9769782,Smoothie,5.0,4.0,20.0
2239,2023-03-27,TXN_7558010,Juice,4.0,3.0,12.0
2238,2023-03-27,TXN_6600858,Smoothie,3.0,4.0,12.0
2237,2023-03-27,TXN_9911498,Coffee,4.0,2.0,8.0
2250,2023-03-27,TXN_3779320,Tea,4.0,1.5,6.0
2242,2023-03-27,TXN_7485379,Juice,1.0,3.0,3.0
2251,2023-03-27,TXN_4971093,Smoothie,4.0,4.0,16.0
2252,2023-03-27,TXN_1299936,Coffee,1.0,2.0,2.0
2260,2023-03-27,TXN_7663739,Cookie,5.0,1.0,5.0
2261,2023-03-27,TXN_5731238,Juice,2.0,3.0,6.0
2254,2023-03-27,TXN_2678484,Coffee,1.0,2.0,2.0
2263,2023-03-27,TXN_8861272,Coffee,1.0,2.0,2.0
2255,2023-03-27,TXN_3687257,Tea,4.0,1.5,6.0
2256,2023-03-27,TXN_3206049,Coffee,4.0,2.0,8.0
2257,2023-03-27,TXN_9327493,Coffee,1.0,2.0,2.0
2258,2023-03-27,TXN_8886678,Tea,5.0,1.5,7.5
